,id,Wave,Answer,Repeater,Course,Group,Sex,outlier_type,outlier
6496,18313.0,m,1,0.0,2,201,0,10,1
7061,18313.0,n,1,0.0,2,201,0,11,1
4048,18314.0,i,1,0.0,1,104,1,0,0
4576,18314.0,j,1,0.0,1,104,1,0,0
5153,18314.0,k,1,0.0,1,104,1,0,0
5848,18314.0,l,1,0.0,2,203,1,0,0
6365,18314.0,m,1,0.0,2,203,1,0,0
6981,18314.0,n,1,0.0,2,203,1,0,0
4047,18315.0,i,1,0.0,1,104,1,0,0
4574,18315.0,j,1,0.0,1,104,1,0,0
5152,18315.0,k,1,0.0,1,104,1,0,0
5847,18315.0,l,1,0.0,2,203,1,0,0
6366,18315.0,m,1,0.0,2,203,1,0,0
6980,18315.0,n,1,0.0,2,203,1,0,0
4046,18316.0,i,1,0.0,1,104,0,0,0
4573,18316.0,j,1,0.0,1,104,0,0,0
5151,18316.0,k,1,0.0,1,104,0,0,0
5812,18316.0,l,1,0.0,2,206,0,0,0
6441,18316.0,m,1,0.0,2,206,0,0,0
6964,18316.0,n,1,0.0,2,206,0,0,0
4045,18317.0,i,1,0.0,1,104,1,0,0
4572,18317.0,j,1,0.0,1,104,1,0,0
5150,18317.0,k,1,0.0,1,104,1,0,0
5845,18317.0,l,1,0.0,2,203,1,0,0
6368,18317.0,m,1,0.0,2,203,1,0,0
6991,18317.0,n,1,0.0,2,203,1,0,0
4053,18318.0,i,1,0.0,1,104,0,0,0
4571,18318.0,j,1,0.0,1,104,0,0,0
5149,18318.0,k,1,0.0,1,104,0,0,0
5860,18318.0,l,1,0.0,2,204,0,0,0
6460,18318.0,m,1,0.0,2,204,0,0,0
7016,18318.0,n,1,0.0,2,204,0,0,0
4044,18319.0,i,1,0.0,1,104,0,0,0
4570,18319.0,j,1,0.0,1,104,0,0,0
5148,18319.0,k,1,0.0,1,104,0,0,0
5811,18319.0,l,1,0.0,2,206,0,0,0
6455,18319.0,m,1,0.0,2,206,0,1,1
6963,18319.0,n,1,0.0,2,206,0,0,0
4042,18320.0,i,1,0.0,1,104,0,0,0
4569,18320.0,j,1,0.0,1,104,0,0,0
5147,18320.0,k,1,0.0,1,104,0,0,0
5810,18320.0,l,1,0.0,2,206,0,0,0
6454,18320.0,m,1,0.0,2,206,0,0,0
6962,18320.0,n,1,0.0,2,206,0,0,0
4041,18321.0,i,1,0.0,1,104,0,0,0
4567,18321.0,j,1,0.0,1,104,0,0,0
5154,18321.0,k,1,0.0,1,104,0,0,0
5807,18321.0,l,1,0.0,2,206,0,0,0
6450,18321.0,m,1,0.0,2,206,0,0,0
6958,18321.0,n,1,0.0,2,206,0,0,0
4040,18322.0,i,1,0.0,1,104,0,0,0
4575,18322.0,j,1,0.0,1,104,0,0,0
5166,18322.0,k,1,0.0,1,104,0,0,0
5805,18322.0,l,1,0.0,2,206,0,0,0
6447,18322.0,m,1,0.0,2,206,0,0,0
6950,18322.0,n,1,0.0,2,206,0,0,0
4039,18323.0,i,1,0.0,1,104,0,0,0
4587,18323.0,j,1,0.0,1,104,0,0,0
5176,18323.0,k,1,0.0,1,104,0,0,0
5803,18323.0,l,1,0.0,2,206,0,0,0
6445,18323.0,m,1,0.0,2,206,0,0,0
6954,18323.0,n,1,0.0,2,206,0,0,0
4097,18324.0,i,1,0.0,1,105,1,0,0
4657,18324.0,j,0,0.0,1,105,1,0,0
5185,18324.0,k,1,0.0,1,105,1,0,0
5893,18324.0,l,1,0.0,2,203,1,0,0
6356,18324.0,m,1,0.0,2,203,1,0,0
6989,18324.0,n,1,0.0,2,203,1,0,0
4095,18325.0,i,1,0.0,1,105,0,0,0
4659,18325.0,j,0,0.0,1,105,0,0,0
5183,18325.0,k,1,0.0,1,105,0,0,0
5912,18325.0,l,0,0.0,2,205,0,0,0
6489,18325.0,m,1,0.0,2,205,0,0,0
6939,18325.0,n,1,0.0,2,205,0,0,0
4093,18326.0,i,0,0.0,1,105,0,0,0
4617,18326.0,j,0,0.0,1,106,0,0,0
5091,18326.0,k,1,0.0,1,106,0,0,0
5866,18326.0,l,1,0.0,2,204,0,0,0
6374,18326.0,m,1,0.0,2,204,0,0,0
7035,18326.0,n,1,0.0,2,204,0,0,0
4091,18327.0,i,1,0.0,1,105,1,0,0
4662,18327.0,j,1,0.0,1,105,1,0,0
5180,18327.0,k,1,0.0,1,105,1,0,0
5707,18327.0,l,1,3.0,1,103,1,0,0
6346,18327.0,m,1,2.0,1,103,1,1000,1
6799,18327.0,n,1,1.0,1,103,1,0,0
4078,18328.0,i,1,0.0,1,105,1,0,0
4663,18328.0,j,1,0.0,1,105,1,0,0
5179,18328.0,k,1,0.0,1,105,1,0,0
5678,18328.0,l,1,3.0,1,106,1,1000,1
6239,18328.0,m,1,2.0,1,106,1,0,0
6829,18328.0,n,1,1.0,1,106,1,0,0
4079,18329.0,i,1,0.0,1,105,0,0,0
4645,18329.0,j,1,0.0,1,105,0,10,1
5178,18329.0,k,1,0.0,1,105,0,0,0
5843,18329.0,l,1,0.0,2,203,0,0,0
6370,18329.0,m,1,0.0,2,203,0,0,0
7021,18329.0,n,1,0.0,2,203,0,0,0
4077,18330.0,i,1,0.0,1,105,1,0,0
4654,18330.0,j,1,0.0,1,105,1,0,0
5186,18330.0,k,1,0.0,1,105,1,0,0
5849,18330.0,l,1,0.0,2,203,1,0,0
6371,18330.0,m,1,0.0,2,203,1,0,0
7008,18330.0,n,1,0.0,2,203,1,0,0
4054,18331.0,i,1,0.0,1,105,1,0,0
4644,18331.0,j,1,0.0,1,105,1,0,0
5177,18331.0,k,1,0.0,1,105,1,0,0
5916,18331.0,l,1,0.0,2,205,1,0,0
6459,18331.0,m,0,0.0,2,205,1,0,0
6925,18331.0,n,1,0.0,2,205,1,0,0
4030,18332.0,i,1,0.0,1,105,1,0,0
4632,18332.0,j,1,0.0,1,105,1,0,0
5175,18332.0,k,1,0.0,1,105,1,0,0
5728,18332.0,l,1,3.0,1,104,1,0,0
6282,18332.0,m,1,2.0,1,104,1,1,1
6780,18332.0,n,1,1.0,1,104,1,0,0
4029,18333.0,i,1,0.0,1,105,0,0,0
4624,18333.0,j,1,0.0,1,105,0,0,0
5174,18333.0,k,1,0.0,1,105,0,0,0
5809,18333.0,l,1,0.0,2,206,0,0,0
6452,18333.0,m,1,0.0,2,206,0,0,0
6960,18333.0,n,1,0.0,2,206,0,0,0
4028,18334.0,i,1,0.0,1,105,0,0,0
4625,18334.0,j,1,0.0,1,105,0,0,0
5173,18334.0,k,0,0.0,1,105,0,0,0
5806,18334.0,l,0,0.0,2,206,0,0,0
6456,18334.0,m,1,0.0,2,206,0,0,0
6957,18334.0,n,1,0.0,2,206,0,1000,1
4027,18335.0,i,1,0.0,1,105,0,0,0
4626,18335.0,j,1,0.0,1,105,0,0,0
5172,18335.0,k,1,0.0,1,105,0,0,0
5842,18335.0,l,1,0.0,2,203,0,0,0
6385,18335.0,m,0,0.0,2,203,0,0,0
7034,18335.0,n,0,0.0,2,203,0,0,0
4026,18336.0,i,1,0.0,1,105,0,0,0
4627,18336.0,j,1,0.0,1,105,0,0,0
5171,18336.0,k,1,0.0,1,105,0,0,0
5840,18336.0,l,1,0.0,2,203,0,0,0
6384,18336.0,m,1,0.0,2,203,0,0,0
7033,18336.0,n,0,0.0,2,203,0,0,0
4031,18337.0,i,1,0.0,1,105,1,0,0
4631,18337.0,j,1,0.0,1,105,1,0,0
5116,18337.0,k,1,0.0,1,105,1,0,0
5759,18337.0,l,1,3.0,1,103,1,0,0
6337,18337.0,m,1,2.0,1,103,1,0,0
6808,18337.0,n,0,1.0,1,103,1,0,0
4022,18338.0,i,1,0.0,1,105,1,0,0
4633,18338.0,j,1,0.0,1,105,1,0,0
5143,18338.0,k,1,0.0,1,105,1,0,0
5837,18338.0,l,1,0.0,2,203,1,0,0
6381,18338.0,m,1,0.0,2,203,1,0,0
7030,18338.0,n,1,0.0,2,203,1,0,0
4020,18339.0,i,1,0.0,1,105,1,0,0
4642,18339.0,j,1,0.0,1,105,1,0,0
5115,18339.0,k,0,0.0,1,105,1,0,0
5923,18339.0,l,1,0.0,2,204,1,0,0
6470,18339.0,m,1,0.0,2,204,1,0,0
6976,18339.0,n,1,0.0,2,204,1,0,0
4017,18340.0,i,1,0.0,1,105,1,0,0
4636,18340.0,j,1,0.0,1,105,1,0,0
5101,18340.0,k,1,0.0,1,105,1,0,0
5851,18340.0,l,1,0.0,2,203,1,0,0
6377,18340.0,m,1,0.0,2,203,1,0,0
7026,18340.0,n,1,0.0,2,203,1,0,0
4016,18341.0,i,1,0.0,1,105,1,0,0
4665,18341.0,j,1,0.0,1,105,1,0,0
5100,18341.0,k,1,0.0,1,105,1,0,0
5918,18341.0,l,0,0.0,2,204,1,0,0
6475,18341.0,m,1,0.0,2,204,1,0,0
6942,18341.0,n,1,0.0,2,204,1,0,0
4087,18342.0,i,1,0.0,1,106,0,0,0
4610,18342.0,j,1,0.0,1,106,0,0,0
5099,18342.0,k,1,0.0,1,106,0,0,0
5890,18342.0,l,1,0.0,2,203,0,0,0
6359,18342.0,m,1,0.0,2,203,0,0,0
6987,18342.0,n,0,0.0,2,203,0,0,0
4086,18343.0,i,1,0.0,1,106,0,0,0
4619,18343.0,j,1,0.0,1,106,0,0,0
5098,18343.0,k,1,0.0,1,106,0,0,0
5910,18343.0,l,1,0.0,2,205,0,0,0
6487,18343.0,m,1,0.0,2,205,0,0,0
6937,18343.0,n,1,0.0,2,205,0,0,0
4085,18344.0,i,1,0.0,1,106,0,0,0
4611,18344.0,j,1,0.0,1,106,0,0,0
5097,18344.0,k,1,0.0,1,106,0,0,0
5909,18344.0,l,1,0.0,2,205,0,0,0
6486,18344.0,m,1,0.0,2,205,0,0,0
6936,18344.0,n,1,0.0,2,205,0,0,0
4084,18345.0,i,1,0.0,1,106,0,0,0
4612,18345.0,j,0,0.0,1,106,0,0,0
5096,18345.0,k,1,0.0,1,106,0,0,0
5933,18345.0,l,1,0.0,2,206,0,0,0
6435,18345.0,m,1,0.0,2,206,0,0,0
6969,18345.0,n,1,0.0,2,206,0,0,0
4083,18346.0,i,1,0.0,1,106,0,0,0
4613,18346.0,j,1,0.0,1,106,0,0,0
5095,18346.0,k,0,0.0,1,106,0,0,0
4082,18347.0,i,1,0.0,1,106,0,0,0
4614,18347.0,j,1,0.0,1,106,0,0,0
5103,18347.0,k,1,0.0,1,106,0,0,0
5905,18347.0,l,1,0.0,2,205,0,0,0
6485,18347.0,m,1,0.0,2,205,0,0,0
6935,18347.0,n,1,0.0,2,205,0,0,0
4080,18348.0,i,1,0.0,1,106,0,0,0
4616,18348.0,j,1,0.0,1,106,0,0,0
5092,18348.0,k,1,0.0,1,106,0,0,0
5907,18348.0,l,1,0.0,2,205,0,0,0
6491,18348.0,m,1,0.0,2,205,0,0,0
6934,18348.0,n,1,0.0,2,205,0,0,0
4088,18349.0,i,1,0.0,1,106,0,0,0
4618,18349.0,j,1,0.0,1,106,0,0,0
5090,18349.0,k,1,0.0,1,106,0,0,0
5915,18349.0,l,1,0.0,2,205,0,0,0
6480,18349.0,m,1,0.0,2,205,0,0,0
6929,18349.0,n,1,0.0,2,205,0,1000,1
4089,18350.0,i,1,0.0,1,106,1,0,0
4620,18350.0,j,1,0.0,1,106,1,0,0
5089,18350.0,k,1,0.0,1,106,1,0,0
5813,18350.0,l,1,0.0,2,206,1,0,0
6440,18350.0,m,0,0.0,2,206,1,0,0
4099,18351.0,i,1,0.0,1,106,0,0,0
4622,18351.0,j,1,0.0,1,106,0,0,0
5088,18351.0,k,1,0.0,1,106,0,0,0
5862,18351.0,l,0,0.0,2,204,0,0,0
6423,18351.0,m,1,0.0,2,204,0,0,0
7018,18351.0,n,1,0.0,2,204,0,0,0
4090,18352.0,i,1,0.0,1,106,1,0,0
4643,18352.0,j,1,0.0,1,106,1,0,0
5087,18352.0,k,1,0.0,1,106,1,0,0
5844,18352.0,l,1,0.0,2,203,1,0,0
6369,18352.0,m,1,0.0,2,203,1,0,0
7007,18352.0,n,1,0.0,2,203,1,0,0
4108,18353.0,i,1,0.0,1,106,0,0,0
4623,18353.0,j,1,0.0,1,106,0,0,0
5086,18353.0,k,1,0.0,1,106,0,0,0
5917,18353.0,l,1,0.0,2,205,0,0,0
6478,18353.0,m,1,0.0,2,205,0,0,0
6927,18353.0,n,1,0.0,2,205,0,1100,1
4107,18354.0,i,1,0.0,1,106,1,0,0
4646,18354.0,j,1,0.0,1,106,1,0,0
5085,18354.0,k,1,0.0,1,106,1,0,0
5858,18354.0,l,1,0.0,2,204,1,0,0
6461,18354.0,m,1,0.0,2,204,1,0,0
7015,18354.0,n,1,0.0,2,204,1,0,0
4647,18355.0,j,1,0.0,1,106,0,0,0
5093,18355.0,k,1,0.0,1,106,0,0,0
4106,18356.0,i,1,0.0,1,106,0,0,0
4648,18356.0,j,1,0.0,1,106,0,0,0
5106,18356.0,k,1,0.0,1,106,0,0,0
4105,18357.0,i,1,0.0,1,106,0,0,0
4649,18357.0,j,1,0.0,1,106,0,0,0
5105,18357.0,k,1,0.0,1,106,0,0,0
5855,18357.0,l,1,0.0,2,204,0,0,0
6464,18357.0,m,0,0.0,2,204,0,0,0
7012,18357.0,n,1,0.0,2,204,0,0,0
4104,18358.0,i,1,0.0,1,106,1,0,0
4650,18358.0,j,1,0.0,1,106,1,0,0
5113,18358.0,k,1,0.0,1,106,1,0,0
5853,18358.0,l,1,0.0,2,204,1,0,0
6466,18358.0,m,1,0.0,2,204,1,0,0
7010,18358.0,n,1,0.0,2,204,1,0,0
4103,18359.0,i,1,0.0,1,106,1,0,0
4651,18359.0,j,1,0.0,1,106,1,0,0
5112,18359.0,k,1,0.0,1,106,1,0,0
5836,18359.0,l,1,0.0,2,203,1,0,0
6380,18359.0,m,0,0.0,2,203,1,0,0
7029,18359.0,n,1,0.0,2,203,1,0,0
4102,18360.0,i,1,0.0,1,106,0,0,0
4652,18360.0,j,1,0.0,1,106,0,0,0
5111,18360.0,k,1,0.0,1,106,0,0,0
5835,18360.0,l,1,0.0,2,203,0,0,0
6386,18360.0,m,1,0.0,2,203,0,0,0
7028,18360.0,n,1,0.0,2,203,0,0,0
4101,18361.0,i,1,0.0,1,106,0,0,0
4653,18361.0,j,1,0.0,1,106,0,0,0
5110,18361.0,k,0,0.0,1,106,0,0,0
5841,18361.0,l,1,0.0,2,203,0,0,0
6379,18361.0,m,1,0.0,2,203,0,0,0
7027,18361.0,n,1,0.0,2,203,0,0,0
4109,18362.0,i,1,0.0,1,106,0,0,0
4655,18362.0,j,1,0.0,1,106,0,0,0
5109,18362.0,k,1,0.0,1,106,0,0,0
4100,18363.0,i,1,0.0,1,106,1,0,0
4664,18363.0,j,1,0.0,1,106,1,0,0
5108,18363.0,k,1,0.0,1,106,1,0,0
5920,18363.0,l,1,0.0,2,204,1,0,0
6473,18363.0,m,0,0.0,2,204,1,0,0
6944,18363.0,n,1,0.0,2,204,1,0,0
4098,18364.0,i,1,0.0,1,106,1,0,0
4656,18364.0,j,1,0.0,1,106,1,0,0
5107,18364.0,k,1,0.0,1,106,1,0,0
5919,18364.0,l,1,0.0,2,204,1,0,0
6474,18364.0,m,1,0.0,2,204,1,0,0
6943,18364.0,n,1,0.0,2,204,1,0,0
4162,18365.0,i,1,0.0,2,201,0,0,0
4723,18365.0,j,1,0.0,2,201,0,0,0
5324,18365.0,k,0,0.0,2,201,0,0,0
5952,18365.0,l,1,0.0,3,302,0,0,0
6631,18365.0,m,0,0.0,3,302,0,0,0
7091,18365.0,n,1,0.0,3,302,0,0,0
4242,18366.0,i,1,0.0,2,201,0,0,0
4688,18366.0,j,1,0.0,2,201,0,0,0
5365,18366.0,k,1,0.0,2,201,0,0,0
5984,18366.0,l,1,0.0,3,302,0,0,0
6591,18366.0,m,1,0.0,3,302,0,0,0
7076,18366.0,n,1,0.0,3,302,0,0,0
4197,18367.0,i,1,0.0,2,202,0,0,0
4795,18367.0,j,1,0.0,2,202,0,0,0
5327,18367.0,k,1,0.0,2,202,0,0,0
5968,18367.0,l,1,0.0,3,301,0,0,0
6615,18367.0,m,1,0.0,3,301,0,0,0
7068,18367.0,n,1,0.0,3,301,0,0,0
4235,18368.0,i,1,0.0,2,203,1,0,0
4733,18368.0,j,1,0.0,2,203,1,0,0
5263,18368.0,k,1,0.0,2,203,1,0,0
6044,18368.0,l,1,0.0,3,305,1,0,0
6546,18368.0,m,0,0.0,3,305,1,0,0
7137,18368.0,n,1,0.0,3,305,1,0,0
4229,18369.0,i,1,0.0,2,203,0,0,0
4738,18369.0,j,1,0.0,2,203,0,0,0
5269,18369.0,k,1,0.0,2,203,0,0,0
6049,18369.0,l,1,0.0,3,305,0,0,0
6578,18369.0,m,1,0.0,3,305,0,0,0
7132,18369.0,n,1,0.0,3,305,0,0,0
4161,18370.0,i,0,0.0,2,204,1,0,0
4767,18370.0,j,1,0.0,2,204,1,0,0
5244,18370.0,k,0,0.0,2,204,1,0,0
5870,18370.0,l,1,3.0,2,203,1,1,1
6361,18370.0,m,1,2.0,2,203,1,0,0
6985,18370.0,n,1,1.0,2,203,1,0,0
4150,18371.0,i,1,0.0,2,204,0,0,0
4778,18371.0,j,1,0.0,2,204,0,0,0
4212,18372.0,i,1,0.0,2,204,1,0,0
4759,18372.0,j,1,0.0,2,204,1,0,0
5297,18372.0,k,1,0.0,2,204,1,0,0
6012,18372.0,l,1,0.0,3,303,1,0,0
6507,18372.0,m,1,0.0,3,303,1,0,0
7172,18372.0,n,1,0.0,3,303,1,0,0
4111,18373.0,i,1,0.0,2,205,0,0,0
4675,18373.0,j,1,0.0,2,205,0,0,0
5312,18373.0,k,1,0.0,2,205,0,0,0
5965,18373.0,l,1,0.0,3,314,0,0,0
6636,18373.0,m,1,0.0,3,314,0,0,0
4371,18374.0,i,1,0.0,3,303,1,0,0
4814,18374.0,j,1,0.0,3,303,1,0,0
5403,18374.0,k,1,0.0,3,303,1,0,0
6196,18374.0,l,1,0.0,4,402,1,0,0
6701,18374.0,m,0,0.0,4,402,1,0,0
7291,18374.0,n,0,0.0,4,402,1,0,0
4368,18375.0,i,1,0.0,3,303,0,0,0
4812,18375.0,j,1,0.0,3,303,0,0,0
5406,18375.0,k,1,0.0,3,303,0,0,0
6026,18375.0,l,1,3.0,3,324,0,0,0
6582,18375.0,m,1,2.0,3,324,0,0,0
7105,18375.0,n,1,1.0,3,324,0,0,0
4328,18376.0,i,1,0.0,3,305,0,0,0
4826,18376.0,j,1,0.0,3,305,0,0,0
5449,18376.0,k,1,0.0,3,305,0,0,0
6122,18376.0,l,1,0.0,4,403,0,0,0
6644,18376.0,m,1,0.0,4,403,0,0,0
7319,18376.0,n,1,0.0,4,403,0,0,0
4271,18377.0,i,1,0.0,3,305,1,0,0
4884,18377.0,j,1,0.0,3,305,1,0,0
5379,18377.0,k,1,0.0,3,305,1,0,0
4261,18378.0,i,1,0.0,3,305,0,0,0
4879,18378.0,j,1,0.0,3,305,0,0,0
5384,18378.0,k,0,0.0,3,305,0,0,0
4259,18379.0,i,1,0.0,3,305,1,0,0
4877,18379.0,j,1,0.0,3,305,1,0,0
5386,18379.0,k,1,0.0,3,305,1,0,0
6113,18379.0,l,1,0.0,4,403,1,0,0
6660,18379.0,m,1,0.0,4,403,1,0,0
7284,18379.0,n,1,0.0,4,403,1,0,0
4253,18380.0,i,1,0.0,3,305,0,0,0
4872,18380.0,j,1,0.0,3,305,0,0,0
5392,18380.0,k,1,0.0,3,305,0,0,0
6076,18380.0,l,1,0.0,4,404,0,0,0
6707,18380.0,m,1,0.0,4,404,0,0,0
7263,18380.0,n,1,0.0,4,404,0,0,0
4265,18381.0,i,1,0.0,3,305,0,0,0
4869,18381.0,j,1,0.0,3,305,0,0,0
5393,18381.0,k,1,0.0,3,305,0,0,0
6185,18381.0,l,1,0.0,4,402,0,0,0
6673,18381.0,m,1,0.0,4,402,0,0,0
7331,18381.0,n,1,0.0,4,402,0,0,0
4266,18382.0,i,1,0.0,3,305,1,0,0
4865,18382.0,j,1,0.0,3,305,1,0,0
5374,18382.0,k,1,0.0,3,305,1,0,0
6181,18382.0,l,1,0.0,4,402,1,0,0
6646,18382.0,m,0,0.0,4,402,1,0,0
7327,18382.0,n,0,0.0,4,402,1,0,0
4443,18383.0,i,1,0.0,4,403,1,0,0
5020,18383.0,j,1,0.0,4,403,1,0,0
5644,18383.0,k,1,0.0,4,403,1,0,0
6129,18383.0,l,1,3.0,4,434,1,0,0
6706,18383.0,m,1,2.0,4,434,1,0,0
7240,18383.0,n,1,1.0,4,434,1,0,0
4407,18384.0,i,0,0.0,4,404,0,0,0
5053,18384.0,j,1,0.0,4,404,0,0,0
5555,18384.0,k,1,0.0,4,404,0,0,0
4413,18385.0,i,1,0.0,4,404,1,0,0
4985,18385.0,j,1,0.0,4,405,1,0,0
5516,18385.0,k,1,0.0,4,405,1,0,0
4414,18386.0,i,1,0.0,4,404,0,0,0
5076,18386.0,j,1,0.0,4,404,0,0,0
5575,18386.0,k,1,0.0,4,404,0,0,0
4398,18387.0,i,1,0.0,4,405,1,0,0
4993,18387.0,j,1,0.0,4,405,1,0,0
5579,18387.0,k,1,0.0,4,405,1,0,0
4386,18388.0,i,1,0.0,4,405,1,0,0
4988,18388.0,j,1,0.0,4,405,1,0,0
5519,18388.0,k,1,0.0,4,405,1,0,0
4387,18389.0,i,1,0.0,4,405,0,0,0
4987,18389.0,j,1,0.0,4,405,0,0,0
5518,18389.0,k,1,0.0,4,405,0,0,0
4547,18478.0,j,1,0.0,1,101,0,0,0
5136,18478.0,k,0,0.0,1,101,0,0,0
4541,18479.0,j,0,0.0,1,102,1,0,0
4568,18480.0,j,1,0.0,1,104,1,0,0
5146,18480.0,k,0,0.0,1,104,1,0,0
5856,18480.0,l,0,0.0,2,204,1,0,0
6463,18480.0,m,0,0.0,2,204,1,0,0
7013,18480.0,n,1,0.0,2,204,1,1001,1
4720,18481.0,j,1,0.0,2,201,1,0,0
5349,18481.0,k,1,0.0,2,201,1,0,0
4731,18482.0,j,1,0.0,2,204,1,0,0
5301,18482.0,k,1,0.0,2,204,1,0,0
6027,18482.0,l,1,0.0,3,324,1,0,0
6581,18482.0,m,1,0.0,3,324,1,0,0
7104,18482.0,n,1,0.0,3,324,1,0,0
4823,18483.0,j,0,0.0,3,303,0,0,0
5410,18483.0,k,0,0.0,3,303,0,0,0
4828,18484.0,j,1,0.0,3,304,0,0,0
4853,18485.0,j,0,0.0,3,304,1,0,0
5459,18485.0,k,1,0.0,3,304,1,0,0
4850,18486.0,j,0,0.0,3,304,1,0,0
5462,18486.0,k,1,0.0,3,304,1,0,0
6024,18486.0,l,1,3.0,3,324,1,0,0
6584,18486.0,m,1,2.0,3,324,1,0,0
7107,18486.0,n,1,1.0,3,324,1,0,0
4870,18487.0,j,1,0.0,3,305,0,0,0
5377,18487.0,k,1,0.0,3,305,0,0,0
6009,18487.0,l,1,3.0,3,303,0,0,0
6503,18487.0,m,1,2.0,3,303,0,0,0
7175,18487.0,n,1,1.0,3,303,0,0,0
5018,18488.0,j,1,0.0,4,403,1,0,0
5646,18488.0,k,0,0.0,4,403,1,0,0
5082,18489.0,j,1,0.0,4,403,0,0,0
5632,18489.0,k,1,0.0,4,403,0,0,0
6017,1874000.0,l,1,0.0,3,304,1,1,1
6532,1874000.0,m,1,0.0,3,304,1,1,1
7168,1874000.0,n,1,0.0,3,304,1,1,1
5892,1926000.0,l,1,0.0,2,203,1,0,0
6357,1926000.0,m,0,0.0,2,203,1,0,0
7025,1926000.0,n,1,0.0,2,204,1,0,0
5614,2160000.0,k,0,0.0,4,402,0,0,0
5827,3794000.0,l,1,0.0,2,201,1,0,0
6422,3794000.0,m,1,0.0,2,201,1,0,0
7056,3794000.0,n,1,0.0,2,201,1,0,0
5668,3826000.0,l,1,0.0,1,105,0,0,0
6303,3826000.0,m,1,0.0,1,105,0,0,0
6873,3826000.0,n,1,0.0,1,105,0,0,0
5687,3848000.0,l,1,0.0,1,106,1,0,0
6204,3848000.0,m,0,0.0,1,106,1,0,0
6848,3848000.0,n,1,0.0,1,106,1,0,0
6120,3920000.0,l,1,0.0,4,403,1,0,0
6641,3920000.0,m,1,0.0,4,403,1,0,0
7316,3920000.0,n,1,0.0,4,403,1,0,0
6047,4175000.0,l,1,0.0,3,305,1,0,0
6559,4175000.0,m,1,0.0,3,305,1,0,0
7134,4175000.0,n,1,0.0,3,305,1,0,0
5144,4264000.0,k,0,0.0,1,102,0,0,0
5792,4264000.0,l,1,3.0,1,101,0,0,0
6272,4264000.0,m,1,2.0,1,101,0,0,0
6908,4264000.0,n,1,1.0,1,101,0,0,0
5104,4265000.0,k,0,0.0,1,106,0,0,0
5482,4266000.0,k,1,0.0,3,302,0,0,0
5955,4266000.0,l,1,3.0,3,302,0,0,0
6628,4266000.0,m,0,2.0,3,302,0,0,0
7087,4266000.0,n,1,1.0,3,302,0,0,0
5404,4267000.0,k,1,0.0,3,303,0,0,0
6067,4267000.0,l,1,3.0,3,304,0,0,0
6518,4267000.0,m,1,2.0,3,304,0,0,0
7192,4267000.0,n,1,1.0,3,304,0,0,0
5444,4268000.0,k,0,0.0,3,344,1,0,0
6147,4268000.0,l,0,0.0,4,434,1,0,0
6720,4268000.0,m,1,0.0,4,434,1,0,0
7244,4268000.0,n,1,0.0,4,434,1,0,0
5521,4269000.0,k,1,0.0,4,401,0,0,0
5797,4399000.0,l,1,0.0,1,101,0,0,0
6248,4399000.0,m,1,0.0,1,101,0,0,0
6903,4399000.0,n,1,0.0,1,101,0,0,0
5796,4400000.0,l,1,0.0,1,101,0,0,0
6252,4400000.0,m,1,0.0,1,101,0,0,0
6904,4400000.0,n,1,0.0,1,101,0,0,0
5795,4401000.0,l,1,0.0,1,101,1,0,0
6253,4401000.0,m,1,0.0,1,101,1,0,0
6905,4401000.0,n,1,0.0,1,101,1,0,0
5793,4402000.0,l,1,0.0,1,101,1,0,0
6254,4402000.0,m,1,0.0,1,101,1,0,0
6907,4402000.0,n,1,0.0,1,101,1,1000,1
5791,4403000.0,l,1,0.0,1,101,1,0,0
6271,4403000.0,m,1,0.0,1,101,1,0,0
6909,4403000.0,n,1,0.0,1,101,1,0,0
5790,4404000.0,l,1,0.0,1,101,0,0,0
6270,4404000.0,m,1,0.0,1,101,0,0,0
6910,4404000.0,n,1,0.0,1,101,0,0,0
5789,4405000.0,l,1,0.0,1,101,1,0,0
6269,4405000.0,m,1,0.0,1,101,1,0,0
6911,4405000.0,n,1,0.0,1,101,1,0,0
5788,4406000.0,l,1,0.0,1,101,1,0,0
6268,4406000.0,m,1,0.0,1,101,1,0,0
6912,4406000.0,n,1,0.0,1,101,1,0,0
5786,4407000.0,l,1,0.0,1,101,0,0,0
6267,4407000.0,m,1,0.0,1,101,0,0,0
6913,4407000.0,n,1,0.0,1,101,0,0,0
5787,4408000.0,l,1,0.0,1,101,0,0,0
6266,4408000.0,m,1,0.0,1,101,0,0,0
6914,4408000.0,n,1,0.0,1,101,0,0,0
5784,4409000.0,l,1,0.0,1,101,0,0,0
6273,4409000.0,m,1,0.0,1,101,0,0,0
6916,4409000.0,n,1,0.0,1,101,0,0,0
5757,4410000.0,l,1,0.0,1,101,0,0,0
6264,4410000.0,m,1,0.0,1,101,0,0,0
6917,4410000.0,n,1,0.0,1,101,0,0,0
5756,4411000.0,l,1,0.0,1,101,0,0,0
6262,4411000.0,m,1,0.0,1,101,0,0,0
6918,4411000.0,n,1,0.0,1,101,0,0,0
5755,4412000.0,l,1,0.0,1,101,1,0,0
6261,4412000.0,m,0,0.0,1,101,1,0,0
6919,4412000.0,n,1,0.0,1,101,1,0,0
5754,4413000.0,l,1,0.0,1,101,1,0,0
6260,4413000.0,m,1,0.0,1,101,1,0,0
